,track_id,race_date,race_number,program_number,weight_carried,jockey,odds,position_at_finish,horse_id
386,AQU,2019-01-12,9,8--,123,Dylan Davis,2170,11,382
387,AQU,2019-01-12,9,9--,123,Andre Shivnarine Worrie,980,7,379
388,AQU,2019-01-13,1,1--,122,Jose Lezcano,420,2,384
389,AQU,2019-01-13,1,2--,122,Harry Hernandez,1800,3,385
390,AQU,2019-01-13,1,3--,122,Manuel Franco,20,1,383
391,AQU,2019-01-13,1,4--,117,Reylu Gutierrez,2775,5,386
392,AQU,2019-01-13,1,5--,122,Dylan Davis,950,4,73
393,AQU,2019-01-13,2,1--,121,Dylan Davis,80,1,387
394,AQU,2019-01-13,2,2--,121,Rafael Manuel Hernandez,950,4,390
395,AQU,2019-01-13,2,3--,121,Eric Cancel,4225,3,389
396,AQU,2019-01-13,2,4--,123,Junior Alvarado,355,6,392
397,AQU,2019-01-13,2,5--,121,Hector Rafael Diaz Jr.,5400,5,391
398,AQU,2019-01-13,2,6--,123,Manuel Franco,245,2,388
399,AQU,2019-01-13,3,1--,123,Dylan Davis,510,1,393
400,AQU,2019-01-13,3,2--,118,Reylu Gutierrez,800,4,396
401,AQU,2019-01-13,3,3--,123,Rafael Manuel Hernandez,3100,5,397
402,AQU,2019-01-13,3,4--,123,Manuel Franco,95,2,394
403,AQU,2019-01-13,3,5--,125,Rajiv Maragh,810,6,398
404,AQU,2019-01-13,3,6--,125,Eric Cancel,260,3,395
405,AQU,2019-01-13,4,1--,122,Harry Hernandez,940,8,406
406,AQU,2019-01-13,4,2--,115,Joey R. Martinez,740,4,402
407,AQU,2019-01-13,4,3--,122,Luis R. Reyes,800,1,399
408,AQU,2019-01-13,4,4--,115,Benjamin Hernandez,6050,7,405
409,AQU,2019-01-13,4,5--,122,Hector Rafael Diaz Jr.,1040,3,401
410,AQU,2019-01-13,4,6--,122,Junior Alvarado,65,6,404
411,AQU,2019-01-13,4,7--,117,Reylu Gutierrez,810,5,403
412,AQU,2019-01-13,4,8--,122,Michael J. Luzzi,1890,2,400
413,AQU,2019-01-13,5,1--,116,Benjamin Hernandez,480,3,409
414,AQU,2019-01-13,5,2--,116,Joey R. Martinez,1450,6,412
415,AQU,2019-01-13,5,3--,113,Heman K. Harkie,6450,5,411
416,AQU,2019-01-13,5,4--,125,Manuel Franco,260,1,407
417,AQU,2019-01-13,5,5--,125,Hector Rafael Diaz Jr.,2900,9,415
418,AQU,2019-01-13,5,6--,125,Jose Lezcano,470,7,413
419,AQU,2019-01-13,5,7--,120,Reylu Gutierrez,360,4,410
420,AQU,2019-01-13,5,8--,123,Andre Shivnarine Worrie,1010,2,408
421,AQU,2019-01-13,5,9--,123,Ruben Silvera,550,8,414
422,AQU,2019-01-13,6,1--,122,Eric Cancel,430,3,418
423,AQU,2019-01-13,6,2--,122,Christopher P. DeCarlo,530,5,420
424,AQU,2019-01-13,6,3--,122,Rajiv Maragh,950,6,421
425,AQU,2019-01-13,6,4--,122,Jose Lezcano,1080,2,417
426,AQU,2019-01-13,6,5--,122,Dylan Davis,1940,4,419
427,AQU,2019-01-13,6,6--,122,Luis R. Reyes,4575,7,422
428,AQU,2019-01-13,6,7--,122,Junior Alvarado,345,1,416
429,AQU,2019-01-13,6,8--,122,Manuel Franco,165,8,423
430,AQU,2019-01-13,7,1--,120,Reylu Gutierrez,3175,9,432
431,AQU,2019-01-13,7,11-,120,Dana G. Whitney,1940,5,428
432,AQU,2019-01-13,7,2--,124,Dylan Davis,110,1,424
433,AQU,2019-01-13,7,3--,120,Rajiv Maragh,3750,8,431
434,AQU,2019-01-13,7,4--,120,Manuel Franco,690,2,425
435,AQU,2019-01-13,7,5--,120,Ruben Silvera,4450,4,427
436,AQU,2019-01-13,7,6--,120,Eric Cancel,380,3,426
437,AQU,2019-01-13,7,7--,120,Junior Alvarado,1260,6,429
438,AQU,2019-01-13,7,9--,120,Jose Lezcano,420,7,430
439,AQU,2019-01-13,8,10-,125,Junior Alvarado,680,9,439
440,AQU,2019-01-13,8,2--,125,Eric Cancel,540,2,183
441,AQU,2019-01-13,8,3--,125,Christopher P. DeCarlo,7425,7,437
442,AQU,2019-01-13,8,4--,118,Reylu Gutierrez,190,1,433
443,AQU,2019-01-13,8,5--,118,Benjamin Hernandez,1410,3,182
444,AQU,2019-01-13,8,6--,123,Dylan Davis,510,5,435
445,AQU,2019-01-13,8,7--,123,Samuel Camacho Jr.,5475,4,434
446,AQU,2019-01-13,8,8--,125,Jose Lezcano,380,6,436
447,AQU,2019-01-13,8,9--,125,Rajiv Maragh,900,8,438
448,AQU,2019-01-18,1,1--,122,Manuel Franco,285,2,441
449,AQU,2019-01-18,1,2--,124,Junior Alvarado,420,4,443
450,AQU,2019-01-18,1,3--,119,Reylu Gutierrez,1150,6,445
451,AQU,2019-01-18,1,4--,124,Dylan Davis,155,1,440
452,AQU,2019-01-18,1,5--,124,Jose Lezcano,340,3,442
453,AQU,2019-01-18,1,6--,122,Eric Cancel,2140,5,444
454,AQU,2019-01-18,2,1--,122,Eric Cancel,165,2,447
455,AQU,2019-01-18,2,1A-,122,Dylan Davis,165,3,448
456,AQU,2019-01-18,2,2--,122,Manuel Franco,255,1,446
457,AQU,2019-01-18,2,3--,124,Jose Lezcano,460,5,450
458,AQU,2019-01-18,2,4--,124,Oscar Gomez,4500,7,452
459,AQU,2019-01-18,2,5--,119,Reylu Gutierrez,600,6,451
460,AQU,2019-01-18,2,7--,122,Junior Alvarado,400,4,449
461,AQU,2019-01-18,3,1--,123,Ruben Silvera,8375,5,456
462,AQU,2019-01-18,3,2--,123,Harry Hernandez,3525,8,458
463,AQU,2019-01-18,3,3--,123,Luis R. Reyes,2260,9,459
464,AQU,2019-01-18,3,4--,123,Rajiv Maragh,285,2,454
465,AQU,2019-01-18,3,5--,116,Joey R. Martinez,1000,7,239
466,AQU,2019-01-18,3,6--,123,Dalton Brown,1940,4,376
467,AQU,2019-01-18,3,7--,123,Manuel Franco,60,1,453
468,AQU,2019-01-18,3,8--,123,Christopher P. DeCarlo,1040,6,457
469,AQU,2019-01-18,3,9--,123,Samuel Camacho Jr.,9350,3,455
470,AQU,2019-01-18,4,1--,122,Ruben Silvera,240,7,464
471,AQU,2019-01-18,4,1A-,122,Silvestre Gonzalez,240,5,93
472,AQU,2019-01-18,4,2--,124,Hector Rafael Diaz Jr.,2180,4,391
473,AQU,2019-01-18,4,3--,126,Eric Cancel,1610,8,465
474,AQU,2019-01-18,4,4--,120,Luis A. Rodriguez Castro,1910,6,463
475,AQU,2019-01-18,4,5--,120,Manuel Franco,340,1,460
476,AQU,2019-01-18,4,6--,122,Junior Alvarado,480,3,462
477,AQU,2019-01-18,4,7--,119,Reylu Gutierrez,185,2,461
478,AQU,2019-01-18,5,1--,122,Samuel Camacho Jr.,4275,6,130
479,AQU,2019-01-18,5,2--,117,Reylu Gutierrez,360,3,467
480,AQU,2019-01-18,5,3--,122,Manuel Franco,255,4,468
481,AQU,2019-01-18,5,4--,115,Benjamin Hernandez,3650,8,471
482,AQU,2019-01-18,5,5--,122,Dylan Davis,265,2,466
483,AQU,2019-01-18,5,6--,122,Rajiv Maragh,1840,5,469
484,AQU,2019-01-18,5,7--,122,Rafael Manuel Hernandez,240,1,128
485,AQU,2019-01-18,5,8--,122,Luis R. Reyes,3250,7,470
486,AQU,2019-01-18,6,1--,122,Manuel Franco,185,3,474
487,AQU,2019-01-18,6,3--,124,Junior Alvarado,2310,5,476
488,AQU,2019-01-18,6,4--,122,Dylan Davis,1540,2,473
489,AQU,2019-01-18,6,5--,120,Jose Lezcano,250,4,475
490,AQU,2019-01-18,6,6--,115,Benjamin Hernandez,490,6,477
491,AQU,2019-01-18,6,7--,117,Reylu Gutierrez,240,1,472
492,AQU,2019-01-18,7,1--,121,Junior Alvarado,560,4,481
493,AQU,2019-01-18,7,2--,121,Michael J. Luzzi,235,5,482
494,AQU,2019-01-18,7,3--,121,Eric Cancel,1320,2,479
495,AQU,2019-01-18,7,4--,123,Jose Lezcano,1240,7,484
496,AQU,2019-01-18,7,5--,123,Manuel Franco,85,1,478
497,AQU,2019-01-18,7,6--,116,Reylu Gutierrez,6450,6,483
498,AQU,2019-01-18,7,7--,121,Rafael Manuel Hernandez,1680,3,480
499,AQU,2019-01-18,8,1--,125,Rafael Manuel Hernandez,2270,3,487
500,AQU,2019-01-18,8,4--,125,Manuel Franco,85,2,486
501,AQU,2019-01-18,8,6--,125,Luis A. Rodriguez Castro,640,1,485
502,AQU,2019-01-18,8,7--,125,Hector Rafael Diaz Jr.,5225,6,490
503,AQU,2019-01-18,8,8--,125,Eric Cancel,335,4,488
504,AQU,2019-01-18,8,9--,118,Reylu Gutierrez,315,5,489
505,AQU,2019-01-19,1,1--,122,Jose Lezcano,165,1,491
506,AQU,2019-01-19,1,2--,122,Junior Alvarado,310,5,495
507,AQU,2019-01-19,1,3--,117,Reylu Gutierrez,830,6,496
508,AQU,2019-01-19,1,4--,122,Rajiv Maragh,225,3,493
509,AQU,2019-01-19,1,5--,122,Manuel Franco,870,2,492
510,AQU,2019-01-19,1,6--,122,Carlos J. Hernandez,5700,7,497
511,AQU,2019-01-19,1,7--,122,Christopher P. DeCarlo,2425,4,494
512,AQU,2019-01-19,2,1--,122,Jose Lezcano,370,5,343
513,AQU,2019-01-19,2,2--,122,Luis R. Reyes,2475,6,501
514,AQU,2019-01-19,2,3--,124,Eric Cancel,400,1,498
515,AQU,2019-01-19,2,4--,124,Dylan Davis,780,4,500
516,AQU,2019-01-19,2,5--,124,Manuel Franco,400,2,499
517,AQU,2019-01-19,2,6--,117,Reylu Gutierrez,130,3,89
518,AQU,2019-01-19,3,1--,121,Silvestre Gonzalez,320,7,322
519,AQU,2019-01-19,3,1A-,121,Ruben Silvera,320,5,505
520,AQU,2019-01-19,3,2--,116,Reylu Gutierrez,3525,6,275
521,AQU,2019-01-19,3,3--,123,Manuel Franco,80,2,503
522,AQU,2019-01-19,3,4--,123,Luis R. Reyes,460,1,502
523,AQU,2019-01-19,3,5--,121,Hector Rafael Diaz Jr.,1020,3,504
524,AQU,2019-01-19,3,6--,121,Jose Lezcano,780,4,229
525,AQU,2019-01-19,4,1--,120,Manuel Franco,180,3,507
526,AQU,2019-01-19,4,2--,122,Samuel Jimenez,10500,6,508
527,AQU,2019-01-19,4,3--,122,Eric Cancel,380,2,84
528,AQU,2019-01-19,4,4--,113,Benjamin Hernandez,2500,7,509
529,AQU,2019-01-19,4,5--,120,Luis R. Reyes,255,5,82
530,AQU,2019-01-19,4,6--,122,Dylan Davis,510,1,506
531,AQU,2019-01-19,4,8--,122,Harry Hernandez,600,4,83
532,AQU,2019-01-19,5,1--,120,Manuel Franco,150,3,367
533,AQU,2019-01-19,5,2--,126,Dylan Davis,165,2,511
534,AQU,2019-01-19,5,3--,124,J. D. Acosta,800,5,513
535,AQU,2019-01-19,5,4--,124,Junior Alvarado,550,4,512
536,AQU,2019-01-19,5,5--,120,Jose Lezcano,510,1,510
537,AQU,2019-01-19,6,1--,119,Reylu Gutierrez,550,4,517
538,AQU,2019-01-19,6,3--,122,Ruben Silvera,400,6,519
539,AQU,2019-01-19,6,4--,124,Dylan Davis,1130,1,514
540,AQU,2019-01-19,6,5--,122,Carlos J. Hernandez,1560,2,515
541,AQU,2019-01-19,6,6--,124,Luis R. Reyes,510,3,516
542,AQU,2019-01-19,6,7--,124,Michael J. Luzzi,800,5,518
543,AQU,2019-01-19,6,8--,122,Junior Alvarado,135,7,520
544,AQU,2019-01-19,7,1--,121,Eric Cancel,940,4,522
545,AQU,2019-01-19,7,2--,114,Joey R. Martinez,280,3,160
546,AQU,2019-01-19,7,3--,116,Reylu Gutierrez,385,6,524
547,AQU,2019-01-19,7,4--,123,Rajiv Maragh,420,1,362
548,AQU,2019-01-19,7,5--,123,Dylan Davis,470,2,521
549,AQU,2019-01-19,7,6--,121,Manuel Franco,470,7,525
550,AQU,2019-01-19,7,7--,123,Carlos J. Hernandez,990,5,523
551,AQU,2019-01-19,8,1--,125,Andre Shivnarine Worrie,910,3,528
552,AQU,2019-01-19,8,2--,125,Jose Lezcano,245,1,526
553,AQU,2019-01-19,8,3--,123,Junior Alvarado,510,4,529
554,AQU,2019-01-19,8,4--,120,Reylu Gutierrez,460,5,530
555,AQU,2019-01-19,8,5--,113,Heman K. Harkie,8375,7,532
556,AQU,2019-01-19,8,6--,125,Manuel Franco,155,6,531
557,AQU,2019-01-19,8,7--,123,Michael J. Luzzi,1600,2,527
558,AQU,2019-01-19,9,1--,119,Luis R. Reyes,890,8,536
559,AQU,2019-01-19,9,10-,116,Reylu Gutierrez,720,2,288
560,AQU,2019-01-19,9,2--,123,Ruben Silvera,5925,4,534
561,AQU,2019-01-19,9,3--,121,Hector Rafael Diaz Jr.,5350,5,535
562,AQU,2019-01-19,9,4--,114,Joey R. Martinez,2180,7,57
563,AQU,2019-01-19,9,6--,121,Jose Lezcano,75,1,533
564,AQU,2019-01-19,9,7--,121,Andre Shivnarine Worrie,1200,6,91
565,AQU,2019-01-19,9,8--,121,Dylan Davis,450,9,537
566,AQU,2019-01-19,9,9--,121,Eric Cancel,1430,3,352
567,AQU,2019-01-20,1,1--,122,Luis R. Reyes,1490,4,541
568,AQU,2019-01-20,1,1A-,122,Ruben Silvera,1490,6,543
569,AQU,2019-01-20,1,2--,122,Eric Cancel,650,5,542
570,AQU,2019-01-20,1,3--,122,Christopher P. DeCarlo,430,2,539
571,AQU,2019-01-20,1,5--,117,Reylu Gutierrez,140,1,538
572,AQU,2019-01-20,1,6--,122,Dalton Brown,4500,7,544
573,AQU,2019-01-20,1,7--,115,Joey R. Martinez,3225,3,540
574,AQU,2019-01-20,1,8--,122,Junior Alvarado,190,8,545
575,AQU,2019-01-20,2,1--,124,Rajiv Maragh,630,2,547
576,AQU,2019-01-20,2,2--,122,Dylan Davis,295,1,546
577,AQU,2019-01-20,2,3--,122,Eric Cancel,970,6,550
578,AQU,2019-01-20,2,4--,124,Junior Alvarado,540,3,548
579,AQU,2019-01-20,2,5--,117,Reylu Gutierrez,3475,7,551
580,AQU,2019-01-20,2,6--,124,Luis R. Reyes,440,4,320
581,AQU,2019-01-20,2,7--,124,Manuel Franco,185,5,549
582,AQU,2019-01-20,3,1--,122,Eric Cancel,490,2,553
583,AQU,2019-01-20,3,2--,115,Benjamin Hernandez,1150,4,16
584,AQU,2019-01-20,3,3--,122,Luis R. Reyes,4050,8,557
585,AQU,2019-01-20,3,4--,122,Michael J. Luzzi,375,6,555
586,AQU,2019-01-20,3,5--,122,Manuel Franco,400,1,552
587,AQU,2019-01-20,3,6--,122,Ruben Silvera,5850,9,19
588,AQU,2019-01-20,3,7--,117,Reylu Gutierrez,560,3,554
589,AQU,2019-01-20,3,8--,122,Jose Lezcano,640,7,556
590,AQU,2019-01-20,3,9--,122,Dylan Davis,375,5,85
591,AQU,2019-01-20,4,1--,122,Dylan Davis,1020,5,561
592,AQU,2019-01-20,4,2--,119,Reylu Gutierrez,65,2,559
593,AQU,2019-01-20,4,4--,124,Luis R. Reyes,640,3,560
594,AQU,2019-01-20,4,5--,124,Hector Rafael Diaz Jr.,1580,4,297
595,AQU,2019-01-20,4,7--,126,Manuel Franco,225,1,558
596,AQU,2019-01-20,5,1--,122,Eric Cancel,600,4,565
597,AQU,2019-01-20,5,2--,122,Manuel Franco,385,7,567
598,AQU,2019-01-20,5,3--,122,Andre Shivnarine Worrie,810,6,34
599,AQU,2019-01-20,5,4--,122,Hector Rafael Diaz Jr.,4950,5,566
600,AQU,2019-01-20,5,5--,122,Harry Hernandez,6925,8,568
601,AQU,2019-01-20,5,6--,122,Dylan Davis,95,2,563
602,AQU,2019-01-20,5,7--,122,Jose Lezcano,760,1,562
603,AQU,2019-01-20,5,9--,122,Rajiv Maragh,1260,3,564
604,AQU,2019-01-20,6,2--,122,Rafael Manuel Hernandez,1330,3,571
605,AQU,2019-01-20,6,3--,122,Rajiv Maragh,490,2,570
606,AQU,2019-01-20,6,4--,120,Harry Hernandez,830,6,574
607,AQU,2019-01-20,6,5--,117,Reylu Gutierrez,1020,4,572
608,AQU,2019-01-20,6,7--,124,Manuel Franco,40,1,569
609,AQU,2019-01-20,6,8--,122,Hector Rafael Diaz Jr.,1530,5,573
610,AQU,2019-01-20,7,1--,119,Reylu Gutierrez,870,5,578
611,AQU,2019-01-20,7,2--,119,Junior Alvarado,690,3,2
612,AQU,2019-01-20,7,3--,119,Manuel Franco,720,6,579
613,AQU,2019-01-20,7,4--,121,Jose Lezcano,1060,4,577
614,AQU,2019-01-20,7,5--,120,Dylan Davis,150,2,576
615,AQU,2019-01-20,7,6--,119,Rajiv Maragh,3050,7,580
616,AQU,2019-01-20,7,7--,120,Eric Cancel,205,1,575
617,AQU,2019-01-20,8,1--,122,Jose Lezcano,190,4,335
618,AQU,2019-01-20,8,2--,122,Ruben Silvera,9250,5,582
619,AQU,2019-01-20,8,3--,122,Rajiv Maragh,1090,3,15
620,AQU,2019-01-20,8,4--,115,Joey R. Martinez,2600,7,584
621,AQU,2019-01-20,8,5--,117,Reylu Gutierrez,2250,6,583
622,AQU,2019-01-20,8,6--,122,Michael J. Luzzi,3300,8,337
623,AQU,2019-01-20,8,8--,122,Manuel Franco,375,2,13
624,AQU,2019-01-20,8,9--,122,Junior Alvarado,125,1,581
625,AQU,2019-01-25,1,1--,114,Heman K. Harkie,1040,2,586
626,AQU,2019-01-25,1,2--,123,Manuel Franco,960,5,588
627,AQU,2019-01-25,1,4--,123,Rajiv Maragh,210,3,187
628,AQU,2019-01-25,1,5--,123,Hector Rafael Diaz Jr.,4425,7,590
629,AQU,2019-01-25,1,6--,123,Dylan Davis,630,6,589
630,AQU,2019-01-25,1,7--,121,Eric Cancel,275,1,585
631,AQU,2019-01-25,1,8--,118,Reylu Gutierrez,275,4,587
632,AQU,2019-01-25,2,1--,121,Junior Alvarado,480,7,44
633,AQU,2019-01-25,2,2--,123,Jose Lezcano,750,4,592
634,AQU,2019-01-25,2,3--,121,Manuel Franco,175,5,593
635,AQU,2019-01-25,2,4--,118,Reylu Gutierrez,275,1,43
636,AQU,2019-01-25,2,5--,123,Eric Cancel,980,6,594
637,AQU,2019-01-25,2,6--,121,Samuel Camacho Jr.,1450,3,591
638,AQU,2019-01-25,2,7--,123,Rajiv Maragh,700,2,42
639,AQU,2019-01-25,3,1--,116,Benjamin Hernandez,400,6,598
640,AQU,2019-01-25,3,1A-,123,Luis R. Reyes,400,5,597
641,AQU,2019-01-25,3,2--,123,Dylan Davis,1230,7,599
642,AQU,2019-01-25,3,3--,116,Joey R. Martinez,7975,9,600
643,AQU,2019-01-25,3,4--,123,Jose Lezcano,85,1,595
644,AQU,2019-01-25,3,5--,123,Samuel Jimenez,3225,2,133
645,AQU,2019-01-25,3,6--,118,Reylu Gutierrez,1030,4,596
646,AQU,2019-01-25,3,7--,123,Eric Cancel,750,3,132
647,AQU,2019-01-25,3,8--,123,Rajiv Maragh,650,8,134
648,AQU,2019-01-25,4,1--,123,Eric Cancel,1910,6,604
649,AQU,2019-01-25,4,10-,123,Christopher P. DeCarlo,2160,5,603
650,AQU,2019-01-25,4,2--,123,Manuel Franco,95,2,107
651,AQU,2019-01-25,4,3--,123,Carlos J. Hernandez,3175,4,111
652,AQU,2019-01-25,4,4--,123,Samuel Jimenez,9600,8,605
653,AQU,2019-01-25,4,6--,123,Dylan Davis,255,3,602
654,AQU,2019-01-25,4,7--,123,Dalton Brown,5625,7,110
655,AQU,2019-01-25,4,8--,123,Junior Alvarado,345,1,601
656,AQU,2019-01-25,4,9--,123,Luis R. Reyes,3275,9,108
657,AQU,2019-01-25,5,1--,125,Ruben Silvera,1920,8,613
658,AQU,2019-01-25,5,2--,116,Benjamin Hernandez,1520,4,609
659,AQU,2019-01-25,5,3--,123,Carlos J. Hernandez,7900,7,612
660,AQU,2019-01-25,5,4--,123,Dylan Davis,335,5,610
661,AQU,2019-01-25,5,5--,123,Manuel Franco,300,2,607
662,AQU,2019-01-25,5,6--,118,Joey R. Martinez,2160,3,608
663,AQU,2019-01-25,5,7--,123,Winston R. Kay,3450,6,611
664,AQU,2019-01-25,5,8--,120,Reylu Gutierrez,90,1,606
665,AQU,2019-01-25,6,1--,115,Benjamin Hernandez,990,6,201
666,AQU,2019-01-25,6,11-,122,Jose Lezcano,275,1,197
667,AQU,2019-01-25,6,1A-,122,Christopher P. DeCarlo,990,4,615
668,AQU,2019-01-25,6,2--,122,Manuel Franco,550,11,619
669,AQU,2019-01-25,6,3--,117,Reylu Gutierrez,700,8,617
670,AQU,2019-01-25,6,4--,122,Eric Cancel,370,5,616
671,AQU,2019-01-25,6,5--,122,Hector Rafael Diaz Jr.,820,9,198
672,AQU,2019-01-25,6,6--,122,Luis R. Reyes,2900,2,200
673,AQU,2019-01-25,6,7--,122,Rafael Manuel Hernandez,8825,10,618
674,AQU,2019-01-25,6,8--,122,Dylan Davis,530,3,614
675,AQU,2019-01-25,6,9--,122,Andre Shivnarine Worrie,2725,7,199
676,AQU,2019-01-25,7,1--,123,Michael J. Luzzi,2550,7,623
677,AQU,2019-01-25,7,2--,123,Eric Cancel,260,2,621
678,AQU,2019-01-25,7,3--,116,Reylu Gutierrez,155,1,620
679,AQU,2019-01-25,7,4--,123,Junior Alvarado,480,3,164
680,AQU,2019-01-25,7,5--,123,Rafael Manuel Hernandez,700,5,41
681,AQU,2019-01-25,7,6--,123,Jose Lezcano,1020,4,622
682,AQU,2019-01-25,7,7--,123,Manuel Franco,870,6,167
683,AQU,2019-01-25,8,1--,125,Christopher P. DeCarlo,2150,8,631
684,AQU,2019-01-25,8,2--,122,Dylan Davis,380,5,628
685,AQU,2019-01-25,8,3--,122,Jose Lezcano,570,2,625
686,AQU,2019-01-25,8,4--,120,Reylu Gutierrez,6725,7,630
687,AQU,2019-01-25,8,5--,120,Junior Alvarado,140,1,624
688,AQU,2019-01-25,8,6--,122,Eric Cancel,3950,3,626
689,AQU,2019-01-25,8,7--,120,Rafael Manuel Hernandez,1250,6,629
690,AQU,2019-01-25,8,8--,122,Manuel Franco,270,4,627
691,AQU,2019-01-25,9,10-,117,Benjamin Hernandez,8800,8,637
692,AQU,2019-01-25,9,11-,124,Eric Cancel,700,1,632
693,AQU,2019-01-25,9,12-,122,Manuel Franco,195,2,633
694,AQU,2019-01-25,9,2--,122,Rajiv Maragh,500,5,207
695,AQU,2019-01-25,9,3--,122,Christopher P. DeCarlo,5000,7,636
696,AQU,2019-01-25,9,4--,124,Dylan Davis,680,6,209
697,AQU,2019-01-25,9,5--,122,Harry Hernandez,3925,4,635
698,AQU,2019-01-25,9,6--,122,Samuel Camacho Jr.,10775,11,639
699,AQU,2019-01-25,9,7--,124,Junior Alvarado,890,9,76
700,AQU,2019-01-25,9,8--,115,Joey R. Martinez,13550,10,638
701,AQU,2019-01-25,9,9--,117,Reylu Gutierrez,270,3,634
702,AQU,2019-01-26,1,1--,123,Manuel Franco,180,5,105
703,AQU,2019-01-26,1,2--,123,Eric Cancel,400,4,641
704,AQU,2019-01-26,1,3--,123,Luis R. Reyes,350,3,359
705,AQU,2019-01-26,1,4--,121,Joel Sone,5775,6,642
706,AQU,2019-01-26,1,5--,121,Rajiv Maragh,550,2,101
707,AQU,2019-01-26,1,6--,116,Reylu Gutierrez,310,1,640
708,AQU,2019-01-26,2,1--,122,Manuel Franco,225,3,645
709,AQU,2019-01-26,2,10-,122,Hector Rafael Diaz Jr.,1070,1,644
710,AQU,2019-01-26,2,2--,115,Joey R. Martinez,1100,8,402
711,AQU,2019-01-26,2,3--,122,Rafael Manuel Hernandez,9525,9,648
712,AQU,2019-01-26,2,4--,117,Reylu Gutierrez,1540,4,646
713,AQU,2019-01-26,2,6--,122,Dylan Davis,370,2,643
714,AQU,2019-01-26,2,7--,122,Eric Cancel,1060,6,202
715,AQU,2019-01-26,2,8--,122,Junior Alvarado,315,7,647
716,AQU,2019-01-26,2,9--,122,Ruben Silvera,810,5,37
717,AQU,2019-01-26,3,1--,120,Junior Alvarado,2080,6,653
718,AQU,2019-01-26,3,2--,122,Rajiv Maragh,1090,5,652
719,AQU,2019-01-26,3,3--,124,Manuel Franco,370,2,650
720,AQU,2019-01-26,3,4--,122,Jose Lezcano,310,3,651
721,AQU,2019-01-26,3,5--,122,Dylan Davis,3375,4,215
722,AQU,2019-01-26,3,6--,117,Reylu Gutierrez,70,1,649
723,AQU,2019-01-26,4,1--,122,Michael J. Luzzi,4850,6,658
724,AQU,2019-01-26,4,2--,122,Dylan Davis,870,1,654
725,AQU,2019-01-26,4,3--,117,Reylu Gutierrez,1630,4,656
726,AQU,2019-01-26,4,4--,122,Manuel Franco,115,5,657
727,AQU,2019-01-26,4,5--,122,Jose Lezcano,670,2,80
728,AQU,2019-01-26,4,6--,122,Rajiv Maragh,1500,7,659
729,AQU,2019-01-26,4,7--,124,Junior Alvarado,175,3,655
730,AQU,2019-01-26,5,1--,122,Junior Alvarado,70,1,35
731,AQU,2019-01-26,5,10-,122,Luis R. Reyes,4025,9,667
732,AQU,2019-01-26,5,11-,122,Hector Rafael Diaz Jr.,9650,11,669
733,AQU,2019-01-26,5,1A-,122,Eric Cancel,70,8,666
734,AQU,2019-01-26,5,2--,122,Dylan Davis,790,5,663
735,AQU,2019-01-26,5,3--,117,Reylu Gutierrez,850,6,664
736,AQU,2019-01-26,5,4--,122,Rafael Manuel Hernandez,9525,12,670
737,AQU,2019-01-26,5,5--,122,Manuel Franco,530,4,662
738,AQU,2019-01-26,5,6--,115,Benjamin Hernandez,4500,2,660
739,AQU,2019-01-26,5,7--,122,Talbert Howell,10225,7,665
740,AQU,2019-01-26,5,8--,122,Jose Lezcano,780,10,668
741,AQU,2019-01-26,5,9--,122,Rajiv Maragh,2100,3,661
742,AQU,2019-01-26,6,1--,118,Reylu Gutierrez,245,3,673
743,AQU,2019-01-26,6,2--,123,Luis R. Reyes,1930,2,672
744,AQU,2019-01-26,6,3--,123,Manuel Franco,440,1,671
745,AQU,2019-01-26,6,4--,125,Jose Lezcano,1340,5,675
746,AQU,2019-01-26,6,5--,123,Junior Alvarado,1020,6,676
747,AQU,2019-01-26,6,6--,125,Rafael Manuel Hernandez,9025,8,158
748,AQU,2019-01-26,6,7--,123,Dylan Davis,340,4,674
749,AQU,2019-01-26,6,8--,123,Rajiv Maragh,260,7,155
750,AQU,2019-01-26,7,1--,122,Rafael Manuel Hernandez,3400,2,410
751,AQU,2019-01-26,7,10-,115,Joey R. Martinez,4625,3,412
752,AQU,2019-01-26,7,11-,124,Luis R. Reyes,1550,6,679
753,AQU,2019-01-26,7,13-,117,Reylu Gutierrez,370,10,475
754,AQU,2019-01-26,7,14-,117,Benjamin Hernandez,740,8,170
755,AQU,2019-01-26,7,2--,124,Manuel Franco,105,1,677
756,AQU,2019-01-26,7,3--,122,Hector Rafael Diaz Jr.,11125,9,173
757,AQU,2019-01-26,7,5--,122,Carlos J. Hernandez,2500,5,182
758,AQU,2019-01-26,7,6--,124,Dylan Davis,2600,7,680
759,AQU,2019-01-26,7,8--,122,Michael J. Luzzi,430,4,678
760,AQU,2019-01-26,8,1--,122,Rafael Manuel Hernandez,2775,6,21
761,AQU,2019-01-26,8,3--,122,Jose Lezcano,560,5,685
762,AQU,2019-01-26,8,4--,120,Harry Hernandez,6425,4,684
763,AQU,2019-01-26,8,5--,124,Junior Alvarado,395,1,681
764,AQU,2019-01-26,8,6--,120,Dylan Davis,630,3,683
765,AQU,2019-01-26,8,7--,124,Manuel Franco,50,2,682
766,AQU,2019-01-26,9,1--,121,Eric Cancel,200,1,686
767,AQU,2019-01-26,9,11-,121,Manuel Franco,205,5,687
768,AQU,2019-01-26,9,2--,114,Joey R. Martinez,1380,3,90
